username,tier,final_score,gnn_proba,sna_score,pagerank,betweenness_cent,eigenvector_cent,closeness_cent,degree,degree_cent,Jumlah_Komentar,Total_Like,community,label_final,n_criteria
agngcar07,Tier 3 - Regular User,0.24287890489066893,0.34289587,0.09285343426379697,0.0006963829246251342,0.002082144422664979,0.0016660433686059505,0.3646222228539302,33,0.03353658536585366,1,0,1,0,1
mrco,Tier 3 - Regular User,0.2411623814537714,0.3236908,0.11736972104375315,0.0008058782313066066,0.004637785441943941,0.00024048017091814994,0.361532204016185,33,0.03353658536585366,1,0,4,1,2
diee_aja,Tier 3 - Regular User,0.2382812926756195,0.37473214,0.03360501914889907,0.00033644890228581934,1.6541365820575803e-05,4.292753131985739e-06,0.2805792531019481,8,0.008130081300813009,2,2,4,0,1
bang duttz,Tier 3 - Regular User,0.2360396289985055,0.27241334,0.18147905770954342,0.0009729356205893343,0.005274628026036109,0.014293228333186001,0.38464655804344927,61,0.06199186991869919,1,0,0,1,2
rivann.ahah,Tier 3 - Regular User,0.22943172612762358,0.24295844,0.20914165325402978,0.0009600179832980615,0.0027706787749464472,0.02898752656653476,0.3958404055782439,91,0.09247967479674797,1,0,2,1,3
"fendaaa,,",Tier 3 - Regular User,0.22752452831589498,0.3501722,0.0435530255517194,0.0003985883529091213,0.0016437982284197206,1.4519996853954315e-05,0.29329300050813006,13,0.013211382113821139,1,0,1,0,1
noellnr🍒,Tier 3 - Regular User,0.21893167821733173,0.24614158,0.17811679164985852,0.0013526415298944854,0.00204079100811354,0.0004723606900178224,0.3445439066174803,61,0.06199186991869919,1,0,1,0,1
ririss,Tier 3 - Regular User,0.2101984647124472,0.23257695,0.17663073470430146,0.0013314118788278157,0.0020077082764723884,0.0005289465012481352,0.3605599698909014,63,0.06402439024390244,1,2,4,0,1
byy🌊,Tier 3 - Regular User,0.19553752796115345,0.21404663,0.16777386407707795,0.001192120810902579,0.003804514138732435,0.0011729187669063785,0.37169806004990746,53,0.05386178861788619,1,0,1,1,2
f4r11!🇦🇱🇦🇱,Tier 3 - Regular User,0.1885134673670108,0.27112806,0.06459156586606672,0.0005045109736566646,0.002617671141106121,0.00022642667461785589,0.35389803982881457,19,0.019308943089430895,1,0,1,1,2
adit anjaiygy,Tier 3 - Regular User,0.1804703342311399,0.2572562,0.06529149100006044,0.0005763222311731418,0.0014018807532937994,8.858296122745614e-05,0.3163254471270699,19,0.019308943089430895,1,1,3,0,1
panglima boncoz,Tier 3 - Regular User,0.17140434815186323,0.18255098,0.15468439419314417,0.0010307919170556316,0.003031205286620516,0.0038016523535929604,0.36647309708161513,62,0.06300813008130082,1,1,1,1,2
r 4 5 ya,Tier 3 - Regular User,0.17081776713211466,0.17344451,0.16687764984565792,0.0013063927510434511,0.0012530084609086172,9.177126148168651e-06,0.30197477529794603,60,0.06097560975609757,1,3,3,0,1
biann,Tier 3 - Regular User,0.16948368272434944,0.18194234,0.15079568751780376,0.0012174909612338205,0.0006802636693711799,0.00014579368429884162,0.3232992082762715,54,0.05487804878048781,1,0,1,0,1
axsa,Tier 3 - Regular User,0.16863466944949257,0.16171704,0.1790110989574697,0.0013963739962136168,0.0011144745221612947,0.00042522238843658206,0.3644806219906859,64,0.06504065040650407,1,0,4,0,1
ig: ?,Tier 3 - Regular User,0.16591120390286573,0.14092459,0.20339112426317055,0.0010657119292749688,0.0010400383759687037,0.024915792042002158,0.3841742126999657,92,0.0934959349593496,1,0,0,0,1
inyong,Tier 3 - Regular User,0.16591115174880156,0.1409245,0.20339112426317055,0.0010657119292749688,0.0010400383759687037,0.024915792042002158,0.3841742126999657,92,0.0934959349593496,1,0,0,0,1
tll,Tier 3 - Regular User,0.1611246189327291,0.15893018,0.1644162699210771,0.0013368326506510032,0.00020676707275719755,0.00013014108533609977,0.32896516005117993,60,0.06097560975609757,1,0,1,0,1
deboy,Tier 3 - Regular User,0.16059200810618607,0.15908426,0.16285362584460297,0.0011736820387997907,0.003876882614197454,1.777744714775918e-05,0.3197743106051163,51,0.05182926829268293,1,0,3,1,2
nurul hidayanti 🐗,Tier 3 - Regular User,0.14584443222933285,0.20058835,0.06372854738069754,0.0006839893135231656,2.274437800329173e-05,6.096668001433231e-08,0.23088255882558825,8,0.008130081300813009,1,18,3,0,1
icin,Tier 3 - Regular User,0.14323673125719055,0.16292894,0.11369840494332273,0.0009565252001359351,0.000841541986121794,4.331508706760622e-05,0.3052154802035825,37,0.037601626016260166,1,0,4,0,1
arya🎲,Tier 3 - Regular User,0.13981163763644813,0.15058386,0.12365328802770673,0.0008877856548492296,0.0020718060690271193,2.2331026804516852e-06,0.2695398051769145,40,0.04065040650406505,2,0,3,0,1
| ig : @aseprmadanni,Tier 3 - Regular User,0.1383368426455061,0.12567943,0.15732295286978293,0.0010638414704363878,0.0014039484240213713,0.0013737576366185788,0.37997473750041144,52,0.052845528455284556,3,2,4,0,1
aku siapa????,Tier 3 - Regular User,0.13689288378898812,0.13420512,0.14092452528934957,0.0008266869548105194,0.0004734965966139824,0.014099645161364673,0.38927316533638173,70,0.07113821138211383,1,0,0,0,1
nyong ibaim,Tier 3 - Regular User,0.12538905053559068,0.13391212,0.1126044519052685,0.000942360310866108,0.0009139104615868131,8.344836236303365e-05,0.3195565548607478,37,0.037601626016260166,1,0,1,0,1
🪫,Tier 3 - Regular User,0.1231688774013827,0.18067741,0.03690605769165101,0.00039269443018006157,0.00018402269475390582,0.0008182066548395436,0.33340589755808747,15,0.015243902439024392,1,0,2,0,1
balex ☘️,Tier 3 - Regular User,0.11659408234836927,0.11603002,0.11744016466742432,0.0006941812590810733,0.0016686102771505842,0.011483873792514492,0.3884675503418942,49,0.04979674796747968,1,0,0,0,1
agngg_⚓,Tier 3 - Regular User,0.11344226098432889,0.117343485,0.10759041697717582,0.0007527608629438209,0.003546055297785938,0.001564723292318275,0.38433153219738586,33,0.03353658536585366,1,1,1,1,2
p4n_🤷‍♂️🤷‍♂️,Tier 3 - Regular User,0.11055601879017252,0.13176501,0.07874253501635534,0.0007048024181626443,0.00023984980439834916,4.467448629329389e-06,0.27932666715060006,31,0.03150406504065041,1,0,3,0,1
bayzz444,Tier 3 - Regular User,0.11008020229907148,0.103597365,0.11980445404279509,0.0009616988357796473,0.0014763168994863904,0.00020438076493426265,0.32735877280293557,40,0.04065040650406505,1,0,1,0,1
المجتهد,Tier 3 - Regular User,0.10879889305599791,0.112245336,0.10362921720167652,0.0005777297032140703,0.0023116558734254684,0.006871482509139744,0.35849411826814986,40,0.04065040650406505,2,0,2,1,2
𝑦𝑦𝑦𝑦,Tier 3 - Regular User,0.10847643881188972,0.061136,0.17948709724215522,0.0014116181154414215,0.0011609971135316643,0.0001584803399906911,0.32441673060007475,62,0.06300813008130082,1,0,1,0,1
sapa bae,Tier 3 - Regular User,0.10846169507347073,0.04990928,0.1962903149014345,0.0010581398770225523,0.0004548875600658346,0.022731303402012664,0.38323299372234226,95,0.09654471544715448,1,0,0,0,1
aris fd,Tier 3 - Regular User,0.10807773422868237,0.008735739,0.2570907270640429,0.0011626752280238144,0.00019849638984690963,0.04134104491391793,0.37466570923194265,123,0.125,1,0,2,1,3
kangkasur,Tier 3 - Regular User,0.10799895738021605,0.14605746,0.05091120835284572,0.0005802778362202803,0.0,9.660590579687569e-09,0.21700291367075522,6,0.006097560975609756,1,0,3,0,1
you're okay reszz,Tier 3 - Regular User,0.10695211994766607,0.13876778,0.059228624108419156,0.0005465869884253725,0.0009469931932279648,6.619704540466095e-05,0.32804529941489563,19,0.019308943089430895,1,0,1,0,1
😂,Tier 3 - Regular User,0.10639211583700256,0.10100567,0.11447177389180849,0.0008564483838446879,0.002371618324525056,1.2624519570501438e-05,0.3045222588014329,25,0.025406504065040653,2,0,3,1,2
ini punya aku 🤪,Tier 3 - Regular User,0.10635825509348516,0.07162324,0.15846077078379703,0.0012178581238352219,0.002195866312681438,9.268109627857626e-06,0.2921972607802043,52,0.052845528455284556,1,1,3,1,2
ssuuu,Tier 3 - Regular User,0.10622356980713477,0.13011725,0.07038303091308151,0.0006987432344685699,0.0007898502179324946,6.007251661205724e-08,0.23282996815331589,9,0.009146341463414635,1,0,3,0,1
wawud,Tier 3 - Regular User,0.10572963162901744,0.082828484,0.14008134490854404,0.0008443720928902,0.0013936100703835115,4.951430486031217e-06,0.2847504859302234,36,0.03658536585365854,5,0,3,0,1
p1n,Tier 3 - Regular User,0.10546933569613677,0.07124823,0.15680098181226804,0.0012764350870133185,0.0004114664747868231,0.00011757099146977707,0.3249783939148256,56,0.05691056910569106,1,1,1,0,1
dip_16,Tier 3 - Regular User,0.10508295169565869,0.059507485,0.1734461454325366,0.0014116181734067671,0.00013026325583703446,0.00015848034288940091,0.32441673060007475,62,0.06300813008130082,1,0,1,0,1
y🅰️hya?,Tier 3 - Regular User,0.10466028758007649,0.05930797,0.17268875633970804,0.0014116181985862116,1.0338353637859877e-06,0.00015848036213114502,0.32441673060007475,62,0.06300813008130082,1,0,1,0,1
mbahnya nafisha dan sava,Tier 3 - Regular User,0.10380316592434886,0.06793464,0.1576059514577151,0.0008026387062458737,0.0008539480104872259,0.02205939469456356,0.3748153361126263,73,0.0741869918699187,1,0,0,0,1
samshl_22,Tier 3 - Regular User,0.09860006541096943,0.021190211,0.2147148458307926,0.0010275588360470819,0.0002109024142123415,0.03280269123673666,0.3766202253715956,102,0.10365853658536586,1,0,0,0,1
agnggfck🇦🇱🇦🇱,Tier 3 - Regular User,0.09806768179876585,0.008146523,0.23294941994840845,0.0011107358991318584,0.0016624072649678683,0.02861577560509474,0.38959634770693913,101,0.10264227642276424,2,0,2,0,1
patirrrv2🖤,Tier 3 - Regular User,0.09711172169002097,0.022299197,0.20933050704007844,0.0009930893232118169,0.00033289498713908806,0.032433284209694935,0.37798534096899566,99,0.10060975609756098,1,1,0,0,1
reendstore,Tier 3 - Regular User,0.09346197732494743,0.0647218,0.13657223900671978,0.0008514055997736563,0.0017740614842567549,0.008867106634988105,0.37905395865347996,61,0.06199186991869919,1,0,0,0,1
mykids,Tier 3 - Regular User,0.09303043400046378,0.039436504,0.17342132490866258,0.0008452228302978562,0.0005562034257168614,0.026275059292825607,0.38992006714832417,82,0.08333333333333334,1,0,0,0,1
mas_dawet,Tier 3 - Regular User,0.09293898124544962,0.0010438408,0.2307816919188268,0.0011645965501081608,0.0010875948027028591,0.0284957730427734,0.38670688159291977,110,0.11178861788617887,1,0,0,0,1
ザキ・アルディアンシア,Tier 3 - Regular User,0.09273926965595665,0.0046773185,0.22483219638656532,0.0009654372073340058,0.0003701130602353836,0.03254478373413345,0.3769227315767134,99,0.10060975609756098,3,3,2,0,1
s u m m e r .,Tier 3 - Regular User,0.0916532651036376,0.010790016,0.21294813847154234,0.0010937914047057776,0.003022934603710228,0.022008943439875042,0.3935168140989586,93,0.09451219512195123,1,0,2,1,3
zppcx,Tier 3 - Regular User,0.0902418310103949,0.0013700781,0.22354946030583506,0.0010673411218498359,0.0008973690957662374,0.03246540299818881,0.3884675503418942,104,0.10569105691056911,1,1,0,0,1
i j a l,Tier 3 - Regular User,0.08998434551223386,0.02055958,0.19412149275129706,0.0009942916949258528,0.0006657899742781761,0.025411643390726914,0.39073172424063957,92,0.0934959349593496,1,0,0,0,1
💫,Tier 3 - Regular User,0.08985631203350422,0.051639233,0.14718192718170575,0.0010845343682485912,0.0030601526768065236,9.740242841632944e-05,0.3330509587033415,49,0.04979674796747968,1,2,1,1,2
febriansyah,Tier 3 - Regular User,0.08882323727802227,0.0011860094,0.22027907906679536,0.000987980472339913,0.0018236855817184824,0.03023830617607437,0.3855947418348465,95,0.09654471544715448,2,0,2,0,1
"gzzz,💤",Tier 3 - Regular User,0.08807832941499545,0.10179456,0.0675039693734843,0.000550100898973776,0.002774814116401591,0.0001356932550880363,0.33980362115351787,13,0.013211382113821139,1,1,1,1,2
kian santang,Tier 3 - Regular User,0.08802597988898138,0.000122643,0.21988098521049176,0.001052177785285163,0.0019663548619209487,0.02979814537978585,0.38370302601227163,98,0.09959349593495936,1,0,2,0,1
™.yunz ★ 447.¥,Tier 3 - Regular User,0.08664285441577935,0.005808124,0.20789494979420065,0.0009921451928966186,0.00019849638984690963,0.032409744139158835,0.38354622052554815,98,0.09959349593495936,1,1,2,0,1
nino,Tier 3 - Regular User,0.08658357098766321,0.00042361737,0.21582350135600886,0.001044770633933051,0.0007526321448361991,0.031522334229491904,0.37646915428239724,99,0.10060975609756098,1,0,0,0,1
suyato jowo,Tier 3 - Regular User,0.08464363817213719,0.02741665,0.17048411639627675,0.0008046223547528797,0.0033289498713908803,0.021873616403860624,0.3697941692773902,70,0.07113821138211383,1,0,2,1,2
andra_zv0,Tier 3 - Regular User,0.08419252469107552,0.019259904,0.18159145496077944,0.0011855371606373751,0.005822560768842683,0.0020575304924002613,0.3878254552173621,55,0.05589430894308944,1,0,1,1,2
enjoyss,Tier 3 - Regular User,0.082504162869591,0.016860787,0.18096922507320465,0.0013877723253784124,0.0016713671714540133,3.3695441872310265e-06,0.2857909870968381,65,0.0660569105691057,1,0,3,0,1
regialparij,Tier 3 - Regular User,0.08061417780835305,8.4075866e-05,0.20140933072044878,0.0009603610054966221,0.0011578956074403063,0.029087088570268493,0.37466570923194265,94,0.09552845528455285,1,0,2,0,1
hαηs кαккσɪɪ.dnd.,Tier 3 - Regular User,0.08013565186887009,0.006937777,0.1899324637025352,0.000904895819471233,0.00012199257292674655,0.030523110318572747,0.3715509111741949,90,0.09146341463414635,1,1,0,0,1
set? iy syng,Tier 3 - Regular User,0.07990018308689378,0.0024942493,0.19600908376894724,0.0009336210837408011,0.0007319554375604793,0.0296461872864872,0.38543638670472946,92,0.0934959349593496,1,0,2,0,1
raf,Tier 3 - Regular User,0.07901763283315684,0.0020923703,0.19440552646162945,0.0008025555590845802,0.00019022570693662174,0.031229304445966114,0.3730276636033451,82,0.08333333333333334,3,0,2,0,1
kembali datang,Tier 3 - Regular User,0.07860682973526846,0.01613083,0.1723208295619222,0.0013877724222907401,0.00019573949554348036,3.369544526020427e-06,0.2857909870968381,65,0.0660569105691057,1,0,3,0,1
masjack3195,Tier 3 - Regular User,0.0781360550847102,0.062420506,0.10170937121571322,0.0006904466079504777,5.582710964444334e-05,0.008007371494628103,0.35631647745862427,51,0.05182926829268293,1,0,0,1,1
kh,Tier 3 - Regular User,0.07808444492043651,0.060126193,0.10502181554887681,0.0009197588181152308,0.00030808293840822433,8.42425961090284e-05,0.3090344424188397,34,0.034552845528455285,1,0,1,0,1
kkpann!,Tier 3 - Regular User,0.07803805741514241,0.004695771,0.18805148687761214,0.0010082701826886887,0.0014494371800279548,0.02095727786286741,0.3920374275797896,85,0.08638211382113822,1,0,2,0,1
rpk1,Tier 3 - Regular User,0.07780739290019033,0.002075736,0.19140487821617863,0.0010028881201626335,0.0009780082541415444,0.023365304408373148,0.374217544507981,89,0.09044715447154472,1,0,2,0,1
hilman,Tier 3 - Regular User,0.07744838309962467,0.027776495,0.15195621209042556,0.0009644889932195573,0.0006595869620954601,0.011006897570740384,0.37997473750041144,71,0.07215447154471545,1,0,0,0,1
syakila pbg,Tier 3 - Regular User,0.07741036559707759,0.015294184,0.17058463802727158,0.001245530827905388,0.00304326669919802,0.0005509352401373623,0.34863952512110563,58,0.05894308943089432,1,0,1,1,2
💩.,Tier 3 - Regular User,0.07709264690374558,0.0047363243,0.18562713068308245,0.0008691320966389851,0.0014039484240213713,0.028580760645676915,0.37997473750041144,82,0.08333333333333334,1,1,0,0,1
rahmanpru,Tier 3 - Regular User,0.07684096929032098,0.0025377062,0.18829586368221146,0.0009038134126748308,0.00037631607241809953,0.03000276591347892,0.37347298114843464,86,0.08739837398373984,1,0,0,0,1
น้ำอุ่น กัญญาภัทร เต๊กอ๋อต้ง,Tier 3 - Regular User,0.07657658174859719,0.036153384,0.13721137904195083,0.0010574955246595446,0.0022486608385921063,3.1697851945122012e-06,0.281589439431748,45,0.04573170731707318,1,0,3,1,2
تسلق,Tier 3 - Regular User,0.0764807026896587,0.10498943,0.03371760530116931,0.00032587406471499273,4.135341455143951e-05,0.0031977444913440733,0.34941831780566507,16,0.016260162601626018,1,0,0,0,1
ғɪᴋʀɪ🐦‍🔥,Tier 3 - Regular User,0.07638637211550628,0.09720889,0.04515259183022763,0.00045008782761143593,0.0007981209008427826,0.00014354744239878275,0.3421573465643516,14,0.014227642276422765,1,0,1,0,1
👻hsb👻,Tier 3 - Regular User,0.0760211662012022,0.035873804,0.1362422054155869,0.0008159862344019227,0.00037424840169052756,0.013384320489868044,0.37023179551322144,67,0.06808943089430895,1,0,0,0,1
rass.,Tier 3 - Regular User,0.07592850278793814,0.021369155,0.15776752279398445,0.0012805585498073557,0.00045345988265870174,0.0002472831702534946,0.34505058883309425,56,0.05691056910569106,1,0,1,0,1
iyann noverse ☄️🪐,Tier 3 - Regular User,0.07582976393868039,0.0017653005,0.18692645895063903,0.0013689134652093606,0.00048590262097941424,0.00016328236405927768,0.33675550829781714,58,0.05894308943089432,3,0,4,0,1
nyong,Tier 3 - Regular User,0.07514589492673387,0.021315414,0.15589161376641966,0.0012805585447141431,0.00013338445403055977,0.000247283158837533,0.34505058883309425,56,0.05691056910569106,1,0,1,0,1
dhafin &aja (@#),Tier 3 - Regular User,0.07510446428039537,0.021312611,0.15579224207199777,0.0012805585283359809,0.00011642955406446959,0.0002472831480295887,0.34505058883309425,56,0.05691056910569106,1,0,1,0,1
(-_-),Tier 3 - Regular User,0.07492013142756682,0.02130007,0.15535022265593362,0.001280558607675927,4.1008802763510835e-05,0.00024728315725136443,0.34505058883309425,56,0.05691056910569106,1,0,1,0,1
-biifavvboy☆,Tier 3 - Regular User,0.07492013142756682,0.02130007,0.15535022265593362,0.001280558607675927,4.1008802763510835e-05,0.00024728315725136443,0.34505058883309425,56,0.05691056910569106,1,0,1,0,1
_____avznocure🇦🇱,Tier 3 - Regular User,0.07487448727029003,0.02129698,0.1552407479208568,0.0012805585513287654,2.233084385777733e-05,0.0002472831594351126,0.34505058883309425,56,0.05691056910569106,1,0,1,0,1
𝘁𝗿ē𝗻𝗱à𝗻𝘇𝘅,Tier 3 - Regular User,0.07486742333790111,0.021296574,0.15522369577786446,0.0012805585511980657,1.9421335762551052e-05,0.00024728316499460196,0.34505058883309425,56,0.05691056910569106,1,1,1,0,1
parell✈️💤,Tier 3 - Regular User,0.07486741309335279,0.021296557,0.15522369577786446,0.0012805585511980657,1.9421335762551052e-05,0.00024728316499460196,0.34505058883309425,56,0.05691056910569106,1,1,1,0,1
𝗕𝗠𝗞𝗚,Tier 3 - Regular User,0.07486739726086902,0.021296531,0.15522369577786446,0.0012805585511980657,1.9421335762551052e-05,0.00024728316499460196,0.34505058883309425,56,0.05691056910569106,1,0,1,0,1
proo,Tier 3 - Regular User,0.07486738981028843,0.021296518,0.15522369577786446,0.0012805585511980657,1.9421335762551052e-05,0.00024728316499460196,0.34505058883309425,56,0.05691056910569106,1,0,1,0,1
່,Tier 3 - Regular User,0.07483424735980582,0.021294266,0.15514421802429734,0.0012805586603463904,5.858400394787264e-06,0.0002472831802843705,0.34505058883309425,56,0.05691056910569106,1,0,1,0,1
joller🇦🇱,Tier 3 - Regular User,0.07482497155946172,0.021293622,0.15512199477060826,0.001280558603518371,2.0676707275719754e-06,0.00024728317266197,0.34505058883309425,56,0.05691056910569106,1,0,1,0,1
ido.,Tier 3 - Regular User,0.07453953341851838,0.057882924,0.09952444250907022,0.0006693695007923743,0.0007195494131950475,0.007889062740942322,0.35177571275337943,44,0.04471544715447155,1,0,2,0,1
risky⛔️🆘️,Tier 3 - Regular User,0.07401767092223938,0.043960877,0.11910286029865282,0.0008125524860204166,6.203012182715927e-05,4.654267095910823e-06,0.28440533382606553,35,0.03556910569105692,4,2,3,0,1
sucilestaripp_08,Tier 3 - Regular User,0.07361722327759809,0.04547183,0.11583531182236836,0.0009735317591444994,0.0003577070358699517,8.633531988024806e-05,0.31988329980436825,43,0.04369918699186992,1,0,1,0,1
wong kene bae,Tier 3 - Regular User,0.07350064003147362,0.024564369,0.14690504477490182,0.0011170168453917266,0.002111091812850987,0.0004186704311032323,0.36222987326361106,51,0.05182926829268293,1,1,4,0,1
𝙔𝙊𝙂𝙂𝘼𝘼⭐💦,Tier 3 - Regular User,0.07237888156139402,0.072858065,0.07166010399072241,0.0006291700453307179,0.0008063915837530705,0.00030920407413065316,0.32931143916702327,26,0.026422764227642278,1,1,4,0,1
wong gringsing,Tier 3 - Regular User,0.07226811699666649,0.013137027,0.16096475245674624,0.0012455308485999155,0.0014018807532937994,0.000550935224153103,0.34863952512110563,58,0.05894308943089432,1,0,1,0,1
𝕱_v2,Tier 3 - Regular User,0.0720688612923491,0.042949412,0.11574803054716887,0.00089384187022539,0.0022413550686880214,4.3365051964406355e-06,0.2895827218839914,39,0.03963414634146342,1,2,3,1,2
p,Tier 3 - Regular User,0.07187317375694187,0.0964767,0.03496788601960915,0.0004025160774405545,0.00017161667038847396,6.288068548208081e-05,0.3135775481543656,12,0.012195121951219513,1,0,3,0,1
✧saged🌊,Tier 3 - Regular User,0.07108438539090178,0.03416431,0.1264644964308148,0.0006053324128688729,7.857148764773506e-05,0.019508105970080333,0.3627899503772773,56,0.05691056910569106,2,0,2,0,1
jok,Tier 3 - Regular User,0.07069220560959846,0.012794132,0.15753931434320584,0.001245530788125715,0.0008174191609667875,0.0005509352853602337,0.34863952512110563,58,0.05894308943089432,1,0,1,0,1
single era,Tier 3 - Regular User,0.07058827574158379,0.0015484339,0.17414803837375512,0.0008832948731032051,0.001598309472413137,0.02186641418265444,0.3826080724117474,80,0.0813008130081301,1,0,2,0,1
dheevaaaaaaaaaaaaaaaaaaaaa,Tier 3 - Regular User,0.07048596899078985,0.037349224,0.12019108261582007,0.0010288545837141988,6.409779255473124e-05,4.453419597952646e-06,0.2779205216541357,43,0.04369918699186992,1,0,3,0,1
bleng ko,Tier 3 - Regular User,0.07023084791661843,0.030523354,0.12979208664748929,0.0010574955791927726,0.0009827487490440619,3.169785316609192e-06,0.281589439431748,45,0.04573170731707318,1,0,3,0,1
fattahcake,Tier 3 - Regular User,0.06988430099681002,0.06166745,0.08220957783348813,0.0004863616644601368,0.00017988735329876188,7.310693543461568e-06,0.27434598118269987,15,0.015243902439024392,5,1,3,0,1
dedi intan,Tier 3 - Regular User,0.06960536030648753,0.06352794,0.07872148075994363,0.0006140483383077749,0.0027169193360295756,8.039264669605519e-05,0.33093709507264324,22,0.022357723577235776,1,0,1,1,2
zye hehe,Tier 3 - Regular User,0.06933035935053264,0.002018328,0.1702984061735132,0.0013848940837813488,0.0003577070358699517,0.0001674339022478532,0.33845568035557744,59,0.05995934959349594,1,0,4,0,1
sestu,Tier 3 - Regular User,0.06852483492332465,0.012320476,0.15283137266493751,0.0012455308480387164,1.4129083305075167e-05,0.0005509353110530338,0.34863952512110563,58,0.05894308943089432,1,0,1,0,1
yuliazaa,Tier 3 - Regular User,0.068336659382677,0.029512536,0.12657284106039982,0.00105749555840005,0.0004334678546275696,3.169785267476483e-06,0.281589439431748,45,0.04573170731707318,1,0,3,0,1
𝕬𝖟𝖐𝖆 𝖋𝖔𝖗 𝖞𝖔𝖚,Tier 3 - Regular User,0.06809772391769608,0.0030289465,0.16570088986688158,0.0013511115987706658,2.687971945843568e-05,0.00024887085105247176,0.34416487041658095,61,0.06199186991869919,1,0,4,0,1
@samm__23,Tier 3 - Regular User,0.06802643647943571,0.047617815,0.09863936338957735,0.000876081978758612,0.000169548999660902,7.701938718284875e-06,0.289672099267289,33,0.03353658536585366,1,0,3,0,1
:3윤니스🇰🇷🥷💐,Tier 3 - Regular User,0.06740738613995445,0.029022943,0.1249840477131936,0.0010574955657361293,0.00016238107447198627,3.1697852795245618e-06,0.281589439431748,45,0.04573170731707318,1,0,3,0,1
⭐zka,Tier 3 - Regular User,0.06719408109575097,0.003358445,0.16294753516035984,0.0013036621650084918,0.0006409779255473123,0.0002426312541302268,0.35085517817795,59,0.05995934959349594,1,0,4,0,1
ig | im_alzz,Tier 3 - Regular User,0.06700584232076814,0.0052029444,0.15971018898337608,0.0007782479727672805,0.0030642880182616674,0.01844966755166512,0.3798209638308443,71,0.07215447154471545,1,1,0,1,2
l3o m,Tier 3 - Regular User,0.06583054339558295,0.023081264,0.12995446273238487,0.0007851453372351835,0.00012406024365431854,0.013455976073016808,0.374217544507981,64,0.06504065040650407,1,0,0,0,1
🔥theeam3ll⚡,Tier 3 - Regular User,0.06509325300805249,0.023307549,0.12777180693801438,0.0010793307520571998,2.0676707275719755e-05,8.753481243073343e-05,0.3117029563686537,47,0.047764227642276426,1,1,1,0,1
❤️💛💚,Tier 3 - Regular User,0.0648567347592045,0.017467795,0.13594014262555268,0.0011136066622850459,0.0006409779255473123,0.0001754045359509874,0.3272446309714143,48,0.04878048780487805,1,0,1,0,1
sleep the saunt,Tier 3 - Regular User,0.06422288448608385,0.005578481,0.15218948917609865,0.0008255379520386561,0.0019766932155588085,0.016417162218688205,0.37997473750041144,66,0.06707317073170732,1,0,2,0,1
vanzzz,Tier 3 - Regular User,0.06321847815238135,0.05233005,0.07955111572947843,0.0006888897599626506,0.0013584596680147878,8.123173056574721e-06,0.28535652223351055,23,0.0233739837398374,1,1,3,0,1
bian aja,Tier 3 - Regular User,0.06287096088992157,0.001213881,0.1553565807351308,0.0007776183756701548,0.0012095873756296056,0.02204546660258417,0.3627899503772773,70,0.07113821138211383,1,0,2,0,1
mahendri,Tier 3 - Regular User,0.0628335654690543,0.013886432,0.13625426496184845,0.0010952168619617877,0.0010214293394205558,4.221274498368002e-06,0.2868391203013497,49,0.04979674796747968,1,0,3,0,1
21.alippp,Tier 3 - Regular User,0.0626617370923242,0.015539243,0.13334547840180025,0.0010628034509148148,0.0010627827539719955,8.549890077401392e-06,0.30033203252032525,50,0.05081300813008131,1,0,3,0,1
dea,Tier 3 - Regular User,0.06220195224054122,0.0013297892,0.1535101967575485,0.0012304131496659065,0.0010689857661547112,0.0001302328959714334,0.33495274861742197,52,0.052845528455284556,1,0,4,0,1
ndra_may,Tier 3 - Regular User,0.06145838896641169,0.060085986,0.06351698811374688,0.0006832960759187972,0.0,1.3611290932019014e-08,0.219952566586833,8,0.008130081300813009,1,0,3,0,1
tokoserbada12,Tier 3 - Regular User,0.061448753060341435,0.026180504,0.11435112495333094,0.000989355140300847,0.00016541365820575804,4.528431476510951e-06,0.2804115929566825,39,0.03963414634146342,1,0,3,0,1
yafzz•𝙯𝙤𝙡𝙙𝙮𝙠🔰💤,Tier 3 - Regular User,0.0608958007528448,0.05856915,0.06438577588251826,0.0006290221233861922,1.0338353637859877e-06,2.6219593566369508e-05,0.28492337632848097,22,0.022357723577235776,1,0,1,0,1
fuckingawerizsome,Tier 3 - Regular User,0.06089580075284479,0.05856915,0.06438577588251825,0.000629022123386192,1.0338353637859877e-06,2.6219593566369508e-05,0.28492337632848097,22,0.022357723577235776,1,0,1,0,1
pangerankodok77,Tier 3 - Regular User,0.060893419206061596,0.058569215,0.06437971957007704,0.0006290221483883643,0.0,2.621959571563645e-05,0.28492337632848097,22,0.022357723577235776,1,0,1,0,1
l4ngz_strong,Tier 3 - Regular User,0.06064983620333178,0.0138738025,0.13081388489870982,0.0007564733359433514,0.0004641920783399085,0.014521556502733872,0.3789009291990377,64,0.06504065040650407,1,0,0,0,1
pecey yeye,Tier 3 - Regular User,0.060321424692383566,0.013722314,0.13022008951631972,0.0007564733365564853,0.0003628762126888817,0.014521556428000505,0.3789009291990377,64,0.06504065040650407,1,0,0,0,1
kizy🇦🇱,Tier 3 - Regular User,0.060272805105484606,0.002666252,0.14668263452257857,0.001148264781704749,0.0019787608862863806,0.00016740467191209902,0.33507233189075913,46,0.0467479674796748,1,0,4,0,1
